Gmt time,tona_rate,sonia_rate,tona_sonia_difference
2018-07-05,-0.072,0.4563,0.5283
2018-07-06,-0.069,0.458,0.527
2018-07-07,-0.069,0.458,0.527
2018-07-08,-0.069,0.458,0.527
2018-07-09,-0.071,0.4567,0.5277
2018-07-10,-0.071,0.4549,0.5259
2018-07-11,-0.068,0.4544,0.5224
2018-07-12,-0.064,0.4563,0.5203
2018-07-13,-0.065,0.4565,0.5215000000000001
2018-07-14,-0.065,0.4565,0.5215000000000001
2018-07-15,-0.065,0.4565,0.5215000000000001
2018-07-16,-0.065,0.4565,0.5215000000000001
2018-07-17,-0.072,0.4541,0.5261
2018-07-18,-0.072,0.4543,0.5263
2018-07-19,-0.072,0.4538,0.5257999999999999
2018-07-20,-0.072,0.4557,0.5277
2018-07-21,-0.072,0.4557,0.5277
2018-07-22,-0.072,0.4557,0.5277
2018-07-23,-0.068,0.4537,0.5217
2018-07-24,-0.07,0.4548,0.5247999999999999
2018-07-25,-0.069,0.454,0.523
2018-07-26,-0.07,0.4532,0.5232
2018-07-27,-0.071,0.4532,0.5242
2018-07-28,-0.071,0.4532,0.5242
2018-07-29,-0.071,0.4532,0.5242
2018-07-30,-0.068,0.4523,0.5203
2018-07-31,-0.065,0.4503,0.5153
2018-08-01,-0.071,0.4522,0.5232
2018-08-02,-0.072,0.6897,0.7616999999999999
2018-08-03,-0.071,0.7028,0.7737999999999999
2018-08-04,-0.071,0.7028,0.7737999999999999
2018-08-05,-0.071,0.7028,0.7737999999999999
2018-08-06,-0.071,0.7006,0.7716
2018-08-07,-0.066,0.7011,0.7670999999999999
2018-08-08,-0.06,0.7028,0.7627999999999999
2018-08-09,-0.055,0.7019,0.7569
2018-08-10,-0.047,0.7035,0.7505000000000001
2018-08-11,-0.047,0.7035,0.7505000000000001
2018-08-12,-0.047,0.7035,0.7505000000000001
2018-08-13,-0.051,0.7037,0.7547
2018-08-14,-0.051,0.7021,0.7531
2018-08-15,-0.052,0.7018,0.7538
2018-08-16,-0.067,0.7024,0.7694000000000001
2018-08-17,-0.067,0.703,0.77
2018-08-18,-0.067,0.703,0.77
2018-08-19,-0.067,0.703,0.77
2018-08-20,-0.066,0.7039,0.7699
2018-08-21,-0.063,0.7037,0.7666999999999999
2018-08-22,-0.061,0.7028,0.7638
2018-08-23,-0.055,0.7035,0.7585000000000001
2018-08-24,-0.053,0.7036,0.7566
2018-08-25,-0.053,0.7036,0.7566
2018-08-26,-0.053,0.7036,0.7566
2018-08-27,-0.053,0.7036,0.7566
2018-08-28,-0.051,0.7032,0.7542000000000001
2018-08-29,-0.053,0.7048,0.7578
2018-08-30,-0.05,0.7058,0.7558
2018-08-31,-0.055,0.7042,0.7592000000000001
2018-09-01,-0.055,0.7042,0.7592000000000001
2018-09-02,-0.055,0.7042,0.7592000000000001
2018-09-03,-0.052,0.702,0.754
2018-09-04,-0.054,0.7046,0.7586
2018-09-05,-0.052,0.7022,0.7542000000000001
2018-09-06,-0.051,0.7032,0.7542000000000001
2018-09-07,-0.053,0.7028,0.7558
2018-09-08,-0.053,0.7028,0.7558
2018-09-09,-0.053,0.7028,0.7558
2018-09-10,-0.054,0.7016,0.7556
2018-09-11,-0.057,0.7003,0.7573000000000001
2018-09-12,-0.058,0.7025,0.7605000000000001
2018-09-13,-0.058,0.7024,0.7604000000000001
2018-09-14,-0.062,0.7016,0.7636000000000001
2018-09-15,-0.062,0.7016,0.7636000000000001
2018-09-16,-0.062,0.7016,0.7636000000000001
2018-09-17,-0.062,0.7016,0.7636000000000001
2018-09-18,-0.064,0.7015,0.7655000000000001
2018-09-19,-0.064,0.7005,0.7645
2018-09-20,-0.064,0.6999,0.7639
2018-09-21,-0.063,0.7003,0.7633000000000001
2018-09-22,-0.063,0.7003,0.7633000000000001
2018-09-23,-0.063,0.7003,0.7633000000000001
2018-09-24,-0.063,0.7003,0.7633000000000001
2018-09-25,-0.062,0.6995,0.7615000000000001
2018-09-26,-0.062,0.699,0.7609999999999999
2018-09-27,-0.06,0.7015,0.7615000000000001
2018-09-28,-0.064,0.6964,0.7604
2018-09-29,-0.064,0.6964,0.7604
2018-09-30,-0.064,0.6964,0.7604
2018-10-01,-0.063,0.7021,0.7650999999999999
2018-10-02,-0.062,0.7026,0.7646
2018-10-03,-0.06,0.7015,0.7615000000000001
2018-10-04,-0.057,0.7023,0.7593000000000001
2018-10-05,-0.051,0.701,0.752
2018-10-06,-0.051,0.701,0.752
2018-10-07,-0.051,0.701,0.752
2018-10-08,-0.051,0.701,0.752
2018-10-09,-0.052,0.7019,0.7539
2018-10-10,-0.053,0.6997,0.7527
2018-10-11,-0.05,0.6999,0.7499
2018-10-12,-0.042,0.7012,0.7432000000000001
2018-10-13,-0.042,0.7012,0.7432000000000001
2018-10-14,-0.042,0.7012,0.7432000000000001
2018-10-15,-0.039,0.701,0.74
2018-10-16,-0.058,0.7012,0.7592000000000001
2018-10-17,-0.061,0.7016,0.7626
2018-10-18,-0.064,0.7017,0.7657
2018-10-19,-0.068,0.6999,0.7679
2018-10-20,-0.068,0.6999,0.7679
2018-10-21,-0.068,0.6999,0.7679
2018-10-22,-0.069,0.699,0.768
2018-10-23,-0.069,0.7004,0.7694000000000001
2018-10-24,-0.057,0.7023,0.7593000000000001
2018-10-25,-0.069,0.6988,0.7678
2018-10-26,-0.071,0.7021,0.7730999999999999
2018-10-27,-0.071,0.7021,0.7730999999999999
2018-10-28,-0.071,0.7021,0.7730999999999999
2018-10-29,-0.07,0.7011,0.7710999999999999
2018-10-30,-0.072,0.7013,0.7733
2018-10-31,-0.068,0.7002,0.7682
2018-11-01,-0.071,0.7006,0.7716
2018-11-02,-0.071,0.7005,0.7715
2018-11-03,-0.071,0.7005,0.7715
2018-11-04,-0.071,0.7005,0.7715
2018-11-05,-0.072,0.7009,0.7728999999999999
2018-11-06,-0.071,0.7017,0.7726999999999999
2018-11-07,-0.07,0.7031,0.7730999999999999
2018-11-08,-0.071,0.7023,0.7733
2018-11-09,-0.071,0.7028,0.7737999999999999
2018-11-10,-0.071,0.7028,0.7737999999999999
2018-11-11,-0.071,0.7028,0.7737999999999999
2018-11-12,-0.07,0.7023,0.7723
2018-11-13,-0.072,0.7025,0.7745
2018-11-14,-0.067,0.7013,0.7683
2018-11-15,-0.073,0.7019,0.7748999999999999
2018-11-16,-0.072,0.7007,0.7726999999999999
2018-11-17,-0.072,0.7007,0.7726999999999999
2018-11-18,-0.072,0.7007,0.7726999999999999
2018-11-19,-0.068,0.7006,0.7686
2018-11-20,-0.066,0.7013,0.7673000000000001
2018-11-21,-0.069,0.7028,0.7718
2018-11-22,-0.071,0.7031,0.7740999999999999
2018-11-23,-0.071,0.7031,0.7740999999999999
2018-11-24,-0.071,0.7031,0.7740999999999999
2018-11-25,-0.071,0.7031,0.7740999999999999
2018-11-26,-0.07,0.701,0.7709999999999999
2018-11-27,-0.073,0.7018,0.7747999999999999
2018-11-28,-0.07,0.701,0.7709999999999999
2018-11-29,-0.072,0.7017,0.7736999999999999
2018-11-30,-0.062,0.7002,0.7622
2018-12-01,-0.062,0.7002,0.7622
2018-12-02,-0.062,0.7002,0.7622
2018-12-03,-0.069,0.7019,0.7708999999999999
2018-12-04,-0.069,0.7014,0.7704
2018-12-05,-0.069,0.701,0.77
2018-12-06,-0.07,0.7021,0.7721
2018-12-07,-0.067,0.702,0.7689999999999999
2018-12-08,-0.067,0.702,0.7689999999999999
2018-12-09,-0.067,0.702,0.7689999999999999
2018-12-10,-0.068,0.7028,0.7707999999999999
2018-12-11,-0.068,0.7027,0.7706999999999999
2018-12-12,-0.066,0.7017,0.7677
2018-12-13,-0.062,0.701,0.7629999999999999
2018-12-14,-0.065,0.7028,0.7678
2018-12-15,-0.065,0.7028,0.7678
2018-12-16,-0.065,0.7028,0.7678
2018-12-17,-0.067,0.7003,0.7673000000000001
2018-12-18,-0.068,0.7019,0.7699
2018-12-19,-0.07,0.7039,0.7739
2018-12-20,-0.071,0.7032,0.7742
2018-12-21,-0.071,0.7054,0.7764
2018-12-22,-0.071,0.7054,0.7764
2018-12-23,-0.071,0.7054,0.7764
2018-12-24,-0.071,0.7054,0.7764
2018-12-25,-0.071,0.7054,0.7764
2018-12-26,-0.071,0.7054,0.7764
2018-12-27,-0.07,0.706,0.776
2018-12-28,-0.055,0.7047,0.7597
2018-12-29,-0.055,0.7047,0.7597
2018-12-30,-0.055,0.7047,0.7597
2018-12-31,-0.055,0.7047,0.7597
2019-01-01,-0.055,0.7047,0.7597
2019-01-02,-0.055,0.7047,0.7597
2019-01-03,-0.055,0.7047,0.7597
2019-01-04,-0.07,0.7046,0.7746
2019-01-05,-0.07,0.7046,0.7746
2019-01-06,-0.07,0.7046,0.7746
2019-01-07,-0.068,0.7052,0.7732000000000001
2019-01-08,-0.066,0.7052,0.7712000000000001
2019-01-09,-0.062,0.7063,0.7683
2019-01-10,-0.058,0.7067,0.7647
2019-01-11,-0.058,0.7072,0.7652000000000001
2019-01-12,-0.058,0.7072,0.7652000000000001
2019-01-13,-0.058,0.7072,0.7652000000000001
2019-01-14,-0.058,0.7072,0.7652000000000001
2019-01-15,-0.062,0.7057,0.7677
2019-01-16,-0.068,0.7059,0.7739
2019-01-17,-0.062,0.7055,0.7675000000000001
2019-01-18,-0.067,0.7059,0.7728999999999999
2019-01-19,-0.067,0.7059,0.7728999999999999
2019-01-20,-0.067,0.7059,0.7728999999999999
2019-01-21,-0.067,0.7055,0.7725
2019-01-22,-0.067,0.7047,0.7717
2019-01-23,-0.067,0.7053,0.7723
2019-01-24,-0.066,0.7057,0.7717
2019-01-25,-0.063,0.7045,0.7675000000000001
2019-01-26,-0.063,0.7045,0.7675000000000001
2019-01-27,-0.063,0.7045,0.7675000000000001
2019-01-28,-0.062,0.7054,0.7674000000000001
2019-01-29,-0.064,0.7036,0.7676000000000001
2019-01-30,-0.063,0.7034,0.7664
2019-01-31,-0.06,0.7034,0.7634000000000001
2019-02-01,-0.061,0.7025,0.7635000000000001
2019-02-02,-0.061,0.7025,0.7635000000000001
2019-02-03,-0.061,0.7025,0.7635000000000001
2019-02-04,-0.061,0.7051,0.7661
2019-02-05,-0.058,0.7048,0.7628
2019-02-06,-0.052,0.7066,0.7586
2019-02-07,-0.049,0.7065,0.7555000000000001
2019-02-08,-0.047,0.7056,0.7526
2019-02-09,-0.047,0.7056,0.7526
2019-02-10,-0.047,0.7056,0.7526
2019-02-11,-0.047,0.7056,0.7526
2019-02-12,-0.049,0.705,0.754
2019-02-13,-0.051,0.7069,0.7579
2019-02-14,-0.052,0.7063,0.7583000000000001
2019-02-15,-0.057,0.7061,0.7631
2019-02-16,-0.057,0.7061,0.7631
2019-02-17,-0.057,0.7061,0.7631
2019-02-18,-0.063,0.7055,0.7685
2019-02-19,-0.063,0.706,0.7689999999999999
2019-02-20,-0.058,0.7077,0.7657
2019-02-21,-0.056,0.7072,0.7632000000000001
2019-02-22,-0.058,0.7083,0.7663000000000001
2019-02-23,-0.058,0.7083,0.7663000000000001
2019-02-24,-0.058,0.7083,0.7663000000000001
2019-02-25,-0.058,0.708,0.766
2019-02-26,-0.052,0.7074,0.7594000000000001
2019-02-27,-0.05,0.7065,0.7565000000000001
2019-02-28,-0.054,0.705,0.759
2019-03-01,-0.049,0.7057,0.7547
2019-03-02,-0.049,0.7057,0.7547
2019-03-03,-0.049,0.7057,0.7547
2019-03-04,-0.047,0.7069,0.7539
2019-03-05,-0.042,0.7065,0.7485
2019-03-06,-0.034,0.7066,0.7406
2019-03-07,-0.029,0.7055,0.7345
2019-03-08,-0.027,0.7049,0.7319
2019-03-09,-0.027,0.7049,0.7319
2019-03-10,-0.027,0.7049,0.7319
2019-03-11,-0.024,0.7046,0.7286
2019-03-12,-0.022,0.7061,0.7281
2019-03-13,-0.021,0.7055,0.7265
2019-03-14,-0.023,0.7039,0.7269
2019-03-15,-0.021,0.7046,0.7256
2019-03-16,-0.021,0.7046,0.7256
2019-03-17,-0.021,0.7046,0.7256
2019-03-18,-0.051,0.7056,0.7566
2019-03-19,-0.053,0.705,0.758
2019-03-20,-0.059,0.7054,0.7644
2019-03-21,-0.059,0.7054,0.7644
2019-03-22,-0.061,0.7053,0.7663
2019-03-23,-0.061,0.7053,0.7663
2019-03-24,-0.061,0.7053,0.7663
2019-03-25,-0.062,0.7046,0.7666
2019-03-26,-0.064,0.7059,0.7699
2019-03-27,-0.066,0.7047,0.7706999999999999
2019-03-28,-0.067,0.7051,0.7721
2019-03-29,-0.06,0.7036,0.7636000000000001
2019-03-30,-0.06,0.7036,0.7636000000000001
2019-03-31,-0.06,0.7036,0.7636000000000001
2019-04-01,-0.067,0.7055,0.7725
2019-04-02,-0.067,0.7055,0.7725
2019-04-03,-0.066,0.7064,0.7724
2019-04-04,-0.063,0.7068,0.7698
2019-04-05,-0.063,0.7076,0.7706
2019-04-06,-0.063,0.7076,0.7706
2019-04-07,-0.063,0.7076,0.7706
2019-04-08,-0.063,0.7079,0.7708999999999999
2019-04-09,-0.064,0.7072,0.7712000000000001
2019-04-10,-0.064,0.7081,0.7721
2019-04-11,-0.063,0.7075,0.7705
2019-04-12,-0.062,0.7074,0.7694000000000001
2019-04-13,-0.062,0.7074,0.7694000000000001
2019-04-14,-0.062,0.7074,0.7694000000000001
2019-04-15,-0.061,0.7082,0.7692000000000001
2019-04-16,-0.065,0.7081,0.7730999999999999
2019-04-17,-0.065,0.7084,0.7734000000000001
2019-04-18,-0.069,0.7087,0.7777000000000001
2019-04-19,-0.069,0.7087,0.7777000000000001
2019-04-20,-0.069,0.7087,0.7777000000000001
2019-04-21,-0.069,0.7087,0.7777000000000001
2019-04-22,-0.069,0.7087,0.7777000000000001
2019-04-23,-0.077,0.7092,0.7862
2019-04-24,-0.075,0.7087,0.7837
2019-04-25,-0.075,0.7096,0.7846
2019-04-26,-0.073,0.7107,0.7837
2019-04-27,-0.073,0.7107,0.7837
2019-04-28,-0.073,0.7107,0.7837
2019-04-29,-0.073,0.7107,0.7837
2019-04-30,-0.073,0.7107,0.7837
2019-05-01,-0.073,0.7107,0.7837
2019-05-02,-0.073,0.7107,0.7837
2019-05-03,-0.073,0.7107,0.7837
2019-05-04,-0.073,0.7107,0.7837
2019-05-05,-0.073,0.7107,0.7837
2019-05-06,-0.073,0.7107,0.7837
2019-05-07,-0.07,0.7094,0.7794000000000001
2019-05-08,-0.061,0.7092,0.7702
2019-05-09,-0.048,0.7103,0.7583000000000001
2019-05-10,-0.033,0.7098,0.7428
2019-05-11,-0.033,0.7098,0.7428
2019-05-12,-0.033,0.7098,0.7428
2019-05-13,-0.028,0.7096,0.7376
2019-05-14,-0.023,0.7095,0.7325
2019-05-15,-0.025,0.7096,0.7346
2019-05-16,-0.066,0.71,0.776
2019-05-17,-0.068,0.7094,0.7774000000000001
2019-05-18,-0.068,0.7094,0.7774000000000001
2019-05-19,-0.068,0.7094,0.7774000000000001
2019-05-20,-0.068,0.7096,0.7776000000000001
2019-05-21,-0.065,0.7093,0.7743
2019-05-22,-0.058,0.7106,0.7686000000000001
2019-05-23,-0.049,0.71,0.759
2019-05-24,-0.042,0.7086,0.7506
2019-05-25,-0.042,0.7086,0.7506
2019-05-26,-0.042,0.7086,0.7506
2019-05-27,-0.042,0.7086,0.7506
2019-05-28,-0.042,0.7082,0.7502000000000001
2019-05-29,-0.044,0.7073,0.7513000000000001
2019-05-30,-0.051,0.7085,0.7595000000000001
2019-05-31,-0.059,0.7078,0.7667999999999999
2019-06-01,-0.059,0.7078,0.7667999999999999
2019-06-02,-0.059,0.7078,0.7667999999999999
2019-06-03,-0.06,0.7084,0.7684
2019-06-04,-0.057,0.7084,0.7654000000000001
2019-06-05,-0.054,0.7094,0.7634000000000001
2019-06-06,-0.053,0.7092,0.7622000000000001
2019-06-07,-0.053,0.709,0.762
2019-06-08,-0.053,0.709,0.762
2019-06-09,-0.053,0.709,0.762
2019-06-10,-0.056,0.7082,0.7642000000000001
2019-06-11,-0.057,0.7082,0.7652000000000001
2019-06-12,-0.058,0.7086,0.7666000000000001
2019-06-13,-0.057,0.7083,0.7653000000000001
2019-06-14,-0.061,0.7078,0.7687999999999999
2019-06-15,-0.061,0.7078,0.7687999999999999
2019-06-16,-0.061,0.7078,0.7687999999999999
2019-06-17,-0.067,0.708,0.7749999999999999
2019-06-18,-0.068,0.7082,0.7762
2019-06-19,-0.069,0.7089,0.7779
2019-06-20,-0.068,0.7092,0.7772000000000001
2019-06-21,-0.067,0.7094,0.7764
2019-06-22,-0.067,0.7094,0.7764
2019-06-23,-0.067,0.7094,0.7764
2019-06-24,-0.066,0.7085,0.7745
2019-06-25,-0.066,0.71,0.776
2019-06-26,-0.068,0.7084,0.7764
2019-06-27,-0.07,0.7086,0.7786
2019-06-28,-0.076,0.706,0.7819999999999999
2019-06-29,-0.076,0.706,0.7819999999999999
2019-06-30,-0.076,0.706,0.7819999999999999
2019-07-01,-0.071,0.7093,0.7803
2019-07-02,-0.071,0.7082,0.7792
2019-07-03,-0.071,0.7089,0.7798999999999999
2019-07-04,-0.072,0.7093,0.7813
2019-07-05,-0.074,0.7077,0.7817
2019-07-06,-0.074,0.7077,0.7817
2019-07-07,-0.074,0.7077,0.7817
2019-07-08,-0.075,0.7088,0.7837999999999999
2019-07-09,-0.076,0.7089,0.7848999999999999
2019-07-10,-0.077,0.709,0.7859999999999999
2019-07-11,-0.076,0.709,0.7849999999999999
2019-07-12,-0.076,0.71,0.7859999999999999
2019-07-13,-0.076,0.71,0.7859999999999999
2019-07-14,-0.076,0.71,0.7859999999999999
2019-07-15,-0.076,0.71,0.7859999999999999
2019-07-16,-0.072,0.7087,0.7807
2019-07-17,-0.066,0.7093,0.7753000000000001
2019-07-18,-0.065,0.7096,0.7746
2019-07-19,-0.064,0.7094,0.7734000000000001
2019-07-20,-0.064,0.7094,0.7734000000000001
2019-07-21,-0.064,0.7094,0.7734000000000001
2019-07-22,-0.063,0.7076,0.7706
2019-07-23,-0.065,0.7095,0.7745
2019-07-24,-0.067,0.7095,0.7765
2019-07-25,-0.071,0.7091,0.7800999999999999
2019-07-26,-0.073,0.7097,0.7827
2019-07-27,-0.073,0.7097,0.7827
2019-07-28,-0.073,0.7097,0.7827
2019-07-29,-0.072,0.7087,0.7807
2019-07-30,-0.071,0.7092,0.7802
2019-07-31,-0.071,0.7081,0.7790999999999999
2019-08-01,-0.07,0.7087,0.7787
2019-08-02,-0.063,0.7083,0.7713000000000001
2019-08-03,-0.063,0.7083,0.7713000000000001
2019-08-04,-0.063,0.7083,0.7713000000000001
2019-08-05,-0.05,0.7092,0.7592000000000001
2019-08-06,-0.031,0.7096,0.7406
2019-08-07,-0.032,0.7098,0.7418
